sample,frame,type,emu_pc,emu_a,emu_x,emu_y,emu_sp,emu_status,nmi_ctr,last_nmi,irq_count,int_cond,mapper_bank,cache_idx,info
2408,515,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,55,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=3944 run=2229 render=343 irq6502=171
2409,515,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,55,80,00,00,old=80 new=00 emu_pc=2CB3
2410,515,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,56,00,00,00,emu_pc=2CB3 status=B1 count=172
2411,515,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,56,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2412,515,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,56,00,00,00,val=00 nmi_ctr=00
2413,515,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,56,00,00,00,old=00 new=80 emu_pc=2B0F
2414,515,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,56,80,00,00,count=344
2415,516,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,56,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=3945 run=2230 render=344 irq6502=172
2416,516,INT_COND,2B5C,00,1D,BE,F2,36,00,00,56,80,00,00,old=80 new=00 emu_pc=2B5C
2417,516,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,56,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2418,517,FRAME,2CB0,00,1D,BE,F9,31,00,00,56,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=3967 run=2242 render=344 irq6502=172
2419,517,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,56,00,00,00,val=01 nmi_ctr=01
2420,517,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,56,00,00,00,old=00 new=80 emu_pc=2CB3
2421,517,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,56,80,00,00,count=345
2422,518,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,56,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=3967 run=2242 render=345 irq6502=172
2423,518,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,56,80,00,00,old=80 new=00 emu_pc=2CB3
2424,518,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,57,00,00,00,emu_pc=2CB3 status=B1 count=173
2425,518,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,57,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2426,518,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,57,00,00,00,val=00 nmi_ctr=00
2427,518,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,57,00,00,00,old=00 new=80 emu_pc=2B0F
2428,518,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,57,80,00,00,count=346
2429,519,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,57,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=3968 run=2243 render=346 irq6502=173
2430,519,INT_COND,2B5C,00,1D,BE,F2,36,00,00,57,80,00,00,old=80 new=00 emu_pc=2B5C
2431,519,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,57,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2432,520,FRAME,2CB0,00,1D,BE,F9,31,00,00,57,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=3990 run=2255 render=346 irq6502=173
2433,520,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,57,00,00,00,val=01 nmi_ctr=01
2434,520,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,57,00,00,00,old=00 new=80 emu_pc=2CB3
2435,520,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,57,80,00,00,count=347
2436,521,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,57,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=3990 run=2255 render=347 irq6502=173
2437,521,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,57,80,00,00,old=80 new=00 emu_pc=2CB3
2438,521,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,58,00,00,00,emu_pc=2CB3 status=B1 count=174
2439,521,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,58,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2440,521,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,58,00,00,00,val=00 nmi_ctr=00
2441,521,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,58,00,00,00,old=00 new=80 emu_pc=2B0F
2442,521,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,58,80,00,00,count=348
2443,522,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,58,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=3991 run=2256 render=348 irq6502=174
2444,522,DISPATCH,2B35,00,1D,BE,F2,36,00,00,58,80,00,00,emu_pc=2B35 count=4000
2445,522,INT_COND,2B5C,00,1D,BE,F2,36,00,00,58,80,00,00,old=80 new=00 emu_pc=2B5C
2446,522,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,58,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2447,523,FRAME,2CB0,00,1D,BE,F9,31,00,00,58,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4013 run=2268 render=348 irq6502=174
2448,523,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,58,00,00,00,val=01 nmi_ctr=01
2449,523,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,58,00,00,00,old=00 new=80 emu_pc=2CB3
2450,523,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,58,80,00,00,count=349
2451,524,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,58,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4013 run=2268 render=349 irq6502=174
2452,524,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,58,80,00,00,old=80 new=00 emu_pc=2CB3
2453,524,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,59,00,00,00,emu_pc=2CB3 status=B1 count=175
2454,524,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,59,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2455,524,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,59,00,00,00,val=00 nmi_ctr=00
2456,524,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,59,00,00,00,old=00 new=80 emu_pc=2B0F
2457,524,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,59,80,00,00,count=350
2458,525,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,59,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4014 run=2269 render=350 irq6502=175
2459,525,INT_COND,2B5C,00,1D,BE,F2,36,00,00,59,80,00,00,old=80 new=00 emu_pc=2B5C
2460,525,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,59,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2461,526,FRAME,2CB0,00,1D,BE,F9,31,00,00,59,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4036 run=2281 render=350 irq6502=175
2462,526,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,59,00,00,00,val=01 nmi_ctr=01
2463,526,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,59,00,00,00,old=00 new=80 emu_pc=2CB3
2464,526,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,59,80,00,00,count=351
2465,527,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,59,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4036 run=2281 render=351 irq6502=175
2466,527,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,59,80,00,00,old=80 new=00 emu_pc=2CB3
2467,527,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,5A,00,00,00,emu_pc=2CB3 status=B1 count=176
2468,527,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,5A,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2469,527,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,5A,00,00,00,val=00 nmi_ctr=00
2470,527,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,5A,00,00,00,old=00 new=80 emu_pc=2B0F
2471,527,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,5A,80,00,00,count=352
2472,528,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,5A,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4037 run=2282 render=352 irq6502=176
2473,528,INT_COND,2B5C,00,1D,BE,F2,36,00,00,5A,80,00,00,old=80 new=00 emu_pc=2B5C
2474,528,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,5A,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2475,529,FRAME,2CB0,00,1D,BE,F9,31,00,00,5A,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4059 run=2294 render=352 irq6502=176
2476,529,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,5A,00,00,00,val=01 nmi_ctr=01
2477,529,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,5A,00,00,00,old=00 new=80 emu_pc=2CB3
2478,529,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,5A,80,00,00,count=353
2479,530,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,5A,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4059 run=2294 render=353 irq6502=176
2480,530,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,5A,80,00,00,old=80 new=00 emu_pc=2CB3
2481,530,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,5B,00,00,00,emu_pc=2CB3 status=B1 count=177
2482,530,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,5B,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2483,530,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,5B,00,00,00,val=00 nmi_ctr=00
2484,530,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,5B,00,00,00,old=00 new=80 emu_pc=2B0F
2485,530,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,5B,80,00,00,count=354
2486,531,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,5B,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4060 run=2295 render=354 irq6502=177
2487,531,INT_COND,2B5C,00,1D,BE,F2,36,00,00,5B,80,00,00,old=80 new=00 emu_pc=2B5C
2488,531,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,5B,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2489,532,FRAME,2CB0,00,1D,BE,F9,31,00,00,5B,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4082 run=2307 render=354 irq6502=177
2490,532,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,5B,00,00,00,val=01 nmi_ctr=01
2491,532,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,5B,00,00,00,old=00 new=80 emu_pc=2CB3
2492,532,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,5B,80,00,00,count=355
2493,533,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,5B,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4082 run=2307 render=355 irq6502=177
2494,533,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,5B,80,00,00,old=80 new=00 emu_pc=2CB3
2495,533,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,5C,00,00,00,emu_pc=2CB3 status=B1 count=178
2496,533,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,5C,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2497,533,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,5C,00,00,00,val=00 nmi_ctr=00
2498,533,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,5C,00,00,00,old=00 new=80 emu_pc=2B0F
2499,533,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,5C,80,00,00,count=356
2500,534,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,5C,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4083 run=2308 render=356 irq6502=178
2501,534,INT_COND,2B5C,00,1D,BE,F2,36,00,00,5C,80,00,00,old=80 new=00 emu_pc=2B5C
2502,534,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,5C,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2503,535,FRAME,2CB0,00,1D,BE,F9,31,00,00,5C,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4105 run=2320 render=356 irq6502=178
2504,535,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,5C,00,00,00,val=01 nmi_ctr=01
2505,535,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,5C,00,00,00,old=00 new=80 emu_pc=2CB3
2506,535,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,5C,80,00,00,count=357
2507,536,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,5C,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4105 run=2320 render=357 irq6502=178
2508,536,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,5C,80,00,00,old=80 new=00 emu_pc=2CB3
2509,536,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,5D,00,00,00,emu_pc=2CB3 status=B1 count=179
2510,536,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,5D,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2511,536,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,5D,00,00,00,val=00 nmi_ctr=00
2512,536,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,5D,00,00,00,old=00 new=80 emu_pc=2B0F
2513,536,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,5D,80,00,00,count=358
2514,537,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,5D,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4106 run=2321 render=358 irq6502=179
2515,537,INT_COND,2B5C,00,1D,BE,F2,36,00,00,5D,80,00,00,old=80 new=00 emu_pc=2B5C
2516,537,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,5D,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2517,538,FRAME,2CB0,00,1D,BE,F9,31,00,00,5D,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4128 run=2333 render=358 irq6502=179
2518,538,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,5D,00,00,00,val=01 nmi_ctr=01
2519,538,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,5D,00,00,00,old=00 new=80 emu_pc=2CB3
2520,538,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,5D,80,00,00,count=359
2521,539,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,5D,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4128 run=2333 render=359 irq6502=179
2522,539,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,5D,80,00,00,old=80 new=00 emu_pc=2CB3
2523,539,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,5E,00,00,00,emu_pc=2CB3 status=B1 count=180
2524,539,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,5E,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2525,539,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,5E,00,00,00,val=00 nmi_ctr=00
2526,539,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,5E,00,00,00,old=00 new=80 emu_pc=2B0F
2527,539,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,5E,80,00,00,count=360
2528,540,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,5E,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4129 run=2334 render=360 irq6502=180
2529,540,INT_COND,2B5C,00,1D,BE,F2,36,00,00,5E,80,00,00,old=80 new=00 emu_pc=2B5C
2530,540,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,5E,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2531,541,FRAME,2CB0,00,1D,BE,F9,31,00,00,5E,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4151 run=2346 render=360 irq6502=180
2532,541,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,5E,00,00,00,val=01 nmi_ctr=01
2533,541,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,5E,00,00,00,old=00 new=80 emu_pc=2CB3
2534,541,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,5E,80,00,00,count=361
2535,542,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,5E,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4151 run=2346 render=361 irq6502=180
2536,542,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,5E,80,00,00,old=80 new=00 emu_pc=2CB3
2537,542,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,5F,00,00,00,emu_pc=2CB3 status=B1 count=181
2538,542,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,5F,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2539,542,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,5F,00,00,00,val=00 nmi_ctr=00
2540,542,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,5F,00,00,00,old=00 new=80 emu_pc=2B0F
2541,542,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,5F,80,00,00,count=362
2542,543,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,5F,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4152 run=2347 render=362 irq6502=181
2543,543,INT_COND,2B5C,00,1D,BE,F2,36,00,00,5F,80,00,00,old=80 new=00 emu_pc=2B5C
2544,543,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,5F,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2545,544,FRAME,2CB0,00,1D,BE,F9,31,00,00,5F,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4174 run=2359 render=362 irq6502=181
2546,544,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,5F,00,00,00,val=01 nmi_ctr=01
2547,544,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,5F,00,00,00,old=00 new=80 emu_pc=2CB3
2548,544,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,5F,80,00,00,count=363
2549,545,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,5F,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4174 run=2359 render=363 irq6502=181
2550,545,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,5F,80,00,00,old=80 new=00 emu_pc=2CB3
2551,545,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,60,00,00,00,emu_pc=2CB3 status=B1 count=182
2552,545,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,60,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2553,545,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,60,00,00,00,val=00 nmi_ctr=00
2554,545,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,60,00,00,00,old=00 new=80 emu_pc=2B0F
2555,545,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,60,80,00,00,count=364
2556,546,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,60,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4175 run=2360 render=364 irq6502=182
2557,546,INT_COND,2B5C,00,1D,BE,F2,36,00,00,60,80,00,00,old=80 new=00 emu_pc=2B5C
2558,546,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,60,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2559,547,FRAME,2CB0,00,1D,BE,F9,31,00,00,60,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4197 run=2372 render=364 irq6502=182
2560,547,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,60,00,00,00,val=01 nmi_ctr=01
2561,547,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,60,00,00,00,old=00 new=80 emu_pc=2CB3
2562,547,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,60,80,00,00,count=365
2563,548,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,60,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4197 run=2372 render=365 irq6502=182
2564,548,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,60,80,00,00,old=80 new=00 emu_pc=2CB3
2565,548,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,61,00,00,00,emu_pc=2CB3 status=B1 count=183
2566,548,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,61,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2567,548,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,61,00,00,00,val=00 nmi_ctr=00
2568,548,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,61,00,00,00,old=00 new=80 emu_pc=2B0F
2569,548,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,61,80,00,00,count=366
2570,549,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,61,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4198 run=2373 render=366 irq6502=183
2571,549,INT_COND,2B5C,00,1D,BE,F2,36,00,00,61,80,00,00,old=80 new=00 emu_pc=2B5C
2572,549,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,61,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2573,550,FRAME,2CB0,00,1D,BE,F9,31,00,00,61,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4220 run=2385 render=366 irq6502=183
2574,550,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,61,00,00,00,val=01 nmi_ctr=01
2575,550,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,61,00,00,00,old=00 new=80 emu_pc=2CB3
2576,550,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,61,80,00,00,count=367
2577,551,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,61,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4220 run=2385 render=367 irq6502=183
2578,551,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,61,80,00,00,old=80 new=00 emu_pc=2CB3
2579,551,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,62,00,00,00,emu_pc=2CB3 status=B1 count=184
2580,551,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,62,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2581,551,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,62,00,00,00,val=00 nmi_ctr=00
2582,551,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,62,00,00,00,old=00 new=80 emu_pc=2B0F
2583,551,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,62,80,00,00,count=368
2584,552,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,62,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4221 run=2386 render=368 irq6502=184
2585,552,INT_COND,2B5C,00,1D,BE,F2,36,00,00,62,80,00,00,old=80 new=00 emu_pc=2B5C
2586,552,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,62,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2587,553,FRAME,2CB0,00,1D,BE,F9,31,00,00,62,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4243 run=2398 render=368 irq6502=184
2588,553,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,62,00,00,00,val=01 nmi_ctr=01
2589,553,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,62,00,00,00,old=00 new=80 emu_pc=2CB3
2590,553,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,62,80,00,00,count=369
2591,554,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,62,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=4243 run=2398 render=369 irq6502=184
2592,554,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,62,80,00,00,old=80 new=00 emu_pc=2CB3
2593,554,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,63,00,00,00,emu_pc=2CB3 status=B1 count=185
2594,554,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,63,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
2595,554,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,63,00,00,00,val=00 nmi_ctr=00
2596,554,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,63,00,00,00,old=00 new=80 emu_pc=2B0F
2597,554,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,63,80,00,00,count=370
2598,555,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,63,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=4244 run=2399 render=370 irq6502=185
2599,555,INT_COND,2B5C,00,1D,BE,F2,36,00,00,63,80,00,00,old=80 new=00 emu_pc=2B5C
2600,555,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,63,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
2601,556,FRAME,2CB0,00,1D,BE,F9,31,00,00,63,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=4266 run=2411 render=370 irq6502=185
2602,556,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,63,00,00,00,val=01 nmi_ctr=01
